station,uncertain01,uncertain02,lat,lon
150,8.75252272668626,0.29200693828067,41.838556,-87.608218
152,2.31949491120553,0.000330923245021486,41.932225,-87.658617
153,2.28016959382391,0.000330923338982991,41.935733,-87.663576
154,2.00006773134112,0.000330923272779837,41.93949,-87.66378
156,3.01180868207481,0.000330923360398527,41.9364968219,-87.6475386582
157,3.93069527238853,0.028811799985506,41.936669,-87.636794
158,1.80934952884435,0.000330923413709994,41.912616,-87.681391
159,1.66111889118721,0.000330923626099988,41.907781,-87.685854
160,1.70639296516878,0.00033092370591703,41.910535,-87.689556
161,3.33992088016426,0.00033092333197704,41.8957647456,-87.6259080327
162,1.63809307339006,0.000330923502177671,41.93588,-87.67842
163,1.2700871083278,0.000330923735210042,41.931931,-87.677856
164,0.884696795596482,0.000330923555600049,41.885837,-87.6355
165,1.65452993492556,0.000330923610786016,41.95078,-87.659172
166,1.32114256935007,0.000330923528000016,41.92883,-87.668507
167,1.16392990154535,0.000330923721803322,41.8492,-87.67564
168,1.22936945411346,0.000330923399171512,41.864059,-87.623727
169,0.812971048057831,0.000330924115700015,41.874337,-87.639566
170,0.909688642521214,0.00033092302730009,41.85795,-87.640826
171,1.52882856555489,0.000330923848600007,41.855136,-87.654127
172,5.42343189353574,0.000330923158689989,41.9023087012,-87.627690528
173,3.71884549010303,0.000574300350079993,41.89691,-87.621743
174,1.55953040923976,0.000330923348100032,41.882091,-87.639833
175,1.48713265011289,0.000330924167800006,41.872373,-87.633523
176,5.18496745683671,0.000330923443510045,41.902973,-87.63128
177,11.9060478959554,0.417353580893,41.926277,-87.630834
178,1.2202212016745,0.000330923458999988,41.856594,-87.627542
179,1.87196791510428,0.000330923366580027,41.82256,-87.61615
180,10.932417423742,0.24627232276548,41.906782,-87.626402
181,1.41587521549935,0.000330923553836016,41.890749,-87.63206
182,3.711783736558,0.000330923422442675,41.903222,-87.634324
183,1.69097648650895,0.000330923585989962,41.899714,-87.677234
184,1.2664475077445,0.000330923585669995,41.83104,-87.62688
185,1.83252990209518,0.000330923889099943,41.917741,-87.691392
186,1.79890894375257,0.000330923587899989,41.891795,-87.658751
188,1.4238970658229,0.000330923793189997,41.92533,-87.6658
190,1.93610904056963,0.000330923485590939,41.928773,-87.663913
191,1.5796726385094,0.000330923230099978,41.880884,-87.639525
192,1.58937998609418,0.000330923835800023,41.879255,-87.639904
193,1.24044895049074,0.00033092331483997,41.841707,-87.626938
194,1.30588986289179,0.000330923640848968,41.886875,-87.62603
195,1.38204144078871,0.000640023036600046,41.884728,-87.619521
196,2.06772625308954,0.000744507669529937,41.890573,-87.622072
197,0.898451181758667,0.000330923503000013,41.882134,-87.625125
198,1.1378495174362,0.000330922856599969,41.881892,-87.648789
199,2.33425768194219,0.000330923660299964,41.891738,-87.626937
200,1.59894178229285,0.000330923539400008,41.809851,-87.616279
201,1.36710461229519,0.000330923466789979,41.82168,-87.6216
202,1.35456572708636,0.000330923574680009,41.857499,-87.646277
203,1.31977470899106,0.000330923346600009,41.85394,-87.685243
204,0.955737849010353,0.000330923675658679,41.794853,-87.618691
205,1.79018984471437,0.00033092353100006,41.857901,-87.668745
206,0.815897783274466,0.000330923528200078,41.847203,-87.646795
207,1.49444273085219,0.00033092335885998,41.84358,-87.645368
208,1.43001303489245,0.000330923744100042,41.85381,-87.665897
209,0.906072712895055,0.000330923660909366,41.849527,-87.640591
210,2.33766384566277,0.000330923543700568,41.90345,-87.667747
211,2.70268137028212,0.000330923502428027,41.894448,-87.622663
212,1.27446224507359,0.000330923539530015,41.892154,-87.636928
213,1.62215589828545,0.000330923733027011,41.910153,-87.68229
214,1.57890209832683,0.000330923593032995,41.89122,-87.67686
215,0.963877568973538,0.000330923398999983,41.88137,-87.67493
216,1.28565578307586,0.000330923516045911,41.903029,-87.697474
217,0.904864684057475,0.000330923533370053,41.886773,-87.656001
218,0.89580757033154,0.000330923347690026,41.856802,-87.633879
219,1.91973465909937,0.000330923302599984,41.916027,-87.677411
220,4.61648319866848,0.000330923723670051,41.93262,-87.642385
222,2.00212668615118,0.000330923404742944,41.920195,-87.693033
223,1.21519409980756,0.000330923336089972,41.918216,-87.656936
224,1.70755139113061,0.000330923473299993,41.913778,-87.64884
225,1.62798501593672,0.000330923378019987,41.919936,-87.64883
226,2.09021820435036,0.000330923437572017,41.939743,-87.658865
227,1.87076831747281,0.00033092344722796,41.94815,-87.66394
228,2.03621738125927,0.000330923750329948,41.9406,-87.6785
229,1.69988907792759,0.000330923378449977,41.943739,-87.66402
230,1.80471696090421,0.000330923472799949,41.94334,-87.67097
231,2.39797728372746,0.000330923598609978,41.96167,-87.65464
232,2.90555200424634,0.000330923361686053,41.949275,-87.646303
233,0.9860524631663,0.000330922914200005,41.883004,-87.651148
234,1.8827530720138,0.000330923285299933,41.961588,-87.666036
236,2.46191352214815,0.000330923595970978,41.907576,-87.638517
237,1.33181318643232,0.000330923556099982,41.842052,-87.617
238,2.11617441700805,0.000330923333601407,41.961615,-87.674365
239,2.27022290238371,0.000330923516457027,41.966555,-87.688487
240,2.39173988567146,0.000330923614323964,41.954245,-87.654406
241,0.802273689854657,0.000330923655699977,41.871737,-87.65103
242,2.12323706650923,0.000330923358750068,41.967094,-87.679028
243,1.73921591756556,0.000330923705848529,41.962391,-87.684146
244,1.67701204709933,0.000330923634330627,41.95469,-87.67393
245,2.54901392019369,0.000330923531191685,41.961004,-87.649603
246,2.0214029578267,0.000330923565700081,41.956061,-87.668869
247,6.29222073618942,0.190148820031879,41.795212,-87.580715
248,1.45628233561333,0.000330923672966055,41.795264,-87.596471
249,8.92336350392569,0.306010466566,41.963982,-87.638181
250,1.50948246666037,0.000330923470099997,41.936083,-87.669807
251,2.17442278666834,0.000330923113080028,41.967968,-87.650001
252,1.54407209725621,0.000330923516689952,41.809835,-87.599383
253,2.44659726091357,0.000330923560977969,41.968873,-87.658857
254,3.18261381672778,0.000330923743720013,41.954383,-87.648043
255,1.19660740542618,0.000330923928889004,41.867888,-87.623041
256,3.02959298088934,0.00033092352879005,41.952833,-87.649993
257,1.74144089674282,0.00033092340705998,41.94911,-87.675112
258,0.988466740782822,0.000330923567142039,41.930584,-87.685126
259,2.10793938084657,0.000330923742044686,41.918121,-87.696972
260,2.46225745815813,0.000330923360900015,41.929567,-87.707857
261,0.919554633853347,0.000330923480900025,41.871514,-87.669886
262,1.6373712177856,0.000330923372363956,41.827059,-87.64572
263,1.20902116109524,0.000330923407037997,41.836208,-87.613533
264,1.33365205516436,0.000330923575464048,41.886835,-87.62232
265,1.18766127629014,0.00033092337880003,41.822985,-87.6071
267,1.28607762427637,0.000331248332600009,41.809443,-87.591875
268,5.95929933510347,0.16081926249714,41.911722,-87.626804
270,1.44906860491288,0.000330923568200081,41.7586696704,-87.586882871
271,1.20466879646064,0.000330923522174009,41.816499,-87.606582
272,1.32795001707459,0.000330923406268391,41.838842,-87.621857
273,0.991177948657063,0.000330923296870012,41.857813,-87.62455
274,1.3868938726286,0.000330923103790015,41.861267,-87.656625
275,1.22584126942301,0.000330923807999928,41.865234,-87.666507
276,1.92850854791803,0.000330923778179004,41.91044,-87.6972
277,1.35849826071918,0.000330923546999928,41.891072,-87.666611
278,1.89492590476456,0.000330923478781719,41.830629,-87.64129
279,1.51289176084282,0.000330923462700028,41.830661,-87.647172
280,1.90127539483725,0.000330923512347314,41.8378,-87.65114
281,1.23434415909049,0.000330923624317636,41.84847,-87.685109
282,0.671831632035157,0.000330923722679954,41.864883,-87.647071
283,0.885046260509373,0.000330923893899993,41.87817,-87.631985
284,0.751811037430943,0.000330923572349984,41.87785,-87.62408
285,1.48254143481991,0.000330923651900017,41.889587,-87.671956
286,0.93767350255441,0.000330923969700025,41.878724,-87.634793
287,0.917842339307391,0.000330923776399983,41.880317,-87.635185
288,1.61367630308381,0.000330923269326933,41.918084,-87.643749
289,3.14705620171732,0.000330923368100033,41.912133,-87.634656
290,1.71336880603019,0.000330923674130013,41.921525,-87.707322
291,3.18757012897675,0.00033092323210604,41.906724,-87.63483
292,1.58827563719457,0.00033092340359997,41.957081,-87.664199
293,2.78726905802488,0.000330923788710025,41.965485,-87.657238
294,2.57409652452511,0.000330923447290021,41.978353,-87.659753
295,2.1404185224507,0.000330923610096012,41.972972,-87.659637
296,3.49161042332418,0.000330923393988436,41.940106,-87.645451
297,2.02021103990976,0.000330922907709974,41.961507,-87.671387
298,1.40531282191855,0.000330923564600072,41.955927,-87.679259
299,2.74888825303733,0.000330923664369931,41.94367,-87.64895
300,4.5068461110201,0.000330923297982011,41.937725,-87.644095
301,4.21180100782177,0.000330923414129991,41.907993,-87.631501
302,2.00804407034578,0.000330923354959989,41.928712,-87.653833
303,3.21133969732425,0.000330923606760014,41.945512,-87.64598
304,2.99407490003891,0.000330923723870002,41.949065,-87.648601
305,1.68204829857351,0.000330923420691964,41.902893,-87.687275
306,2.18571029350497,0.00033092331233997,41.958494,-87.654966
307,0.920896427911823,0.000330923615000089,41.920771,-87.663712
308,1.8837680465444,0.00033092349428232,41.943403,-87.679618
309,2.02613981518854,0.000330923373149994,41.917805,-87.682437
310,1.37337359865826,0.000330923305829955,41.920082,-87.677855
311,2.27021215296702,0.000330923510879599,41.968885,-87.684001
312,3.01128749102731,0.000330923312746978,41.957879,-87.649519
313,2.69454254378406,0.000330923689178308,41.925858,-87.638973
314,1.73766743459132,0.000330923661099991,41.957921,-87.673567
315,0.830284071908217,0.000330923498201963,41.912919,-87.664169
316,2.04145140728005,0.000330923773199987,41.96325,-87.679258
317,0.751869271876188,0.000330923707560049,41.869154,-87.671045
318,1.75563502846794,0.000330923212743972,41.954177,-87.664358
319,1.85797048619066,0.000330923402499961,41.932595,-87.665939
320,1.60128390582007,0.000330923523490068,41.872187,-87.661501
321,1.87163192979857,0.000330923659899951,41.871962,-87.626106
322,1.97271679345412,0.000330923793379956,41.799568,-87.594747
323,3.00623928249235,0.000330923574043074,41.969517,-87.654691
324,3.12436003568376,0.000330923779757963,41.93132,-87.638742
325,1.88141908670315,0.000330923537300021,41.973385,-87.668365
326,1.72841689799395,0.000330923478700007,41.967096,-87.667429
327,1.71260933830681,0.00033092344291008,41.92154,-87.653818
328,0.766592363050056,0.00033092345178598,41.788746,-87.601334
329,1.98885817404511,0.000519105424700017,41.932684,-87.63625
330,1.72341666935614,0.000330923235849934,41.946176,-87.673308
331,0.777123695152385,0.000330924049300019,41.908537,-87.648627
332,2.47541553548758,0.000330923785588966,41.933666,-87.648959
333,2.09060883901366,0.000330923560490026,41.907066,-87.667252
334,3.69505921504506,0.000330923253630044,41.940775,-87.639192
335,1.74156703284442,0.000330923692960061,41.831379,-87.618034
336,1.70019446245548,0.00033092354166997,41.809855,-87.606755
337,3.02053106488381,0.000330923620302959,41.896544,-87.630931
338,0.781525350779988,0.00033092357060005,41.857611,-87.619407
339,2.09709520303284,0.000330923451529963,41.838198,-87.645143
340,3.80208139057616,0.000330923417738993,41.929546,-87.643118
341,19.2494721960534,0.697259607107,41.866095,-87.607267
342,0.860101139550965,0.00033092362248488,41.871262,-87.673688
343,2.33114462084104,0.000330923533699456,41.928887,-87.658971
344,1.67654543173596,0.00033092354191111,41.96909,-87.674237
345,1.76315109055733,0.000330923590569965,41.793242,-87.587782
346,0.81685685252866,0.000330923278380024,41.88283,-87.661206
347,2.03016611089654,0.000330923474569977,41.950687,-87.6687
348,1.47315931456992,0.000330923271104067,41.854016,-87.695445
349,1.92978135272071,0.000330923546267181,41.929143,-87.649077
350,1.97714511581203,0.000330923479699985,41.895966,-87.667747
351,1.66814099973111,0.000330923427759977,41.803038,-87.606615
352,1.50287668136511,0.00033092306849003,41.7735175513,-87.5771428255
353,2.01278047214736,0.000330923482028234,42.0125601154,-87.6743671152
354,6.83378523788631,0.1701491204826,42.0105865628,-87.6624120948
355,11.24876411802,0.3597943742605,41.7736688477,-87.56733865
356,2.00786863828926,0.000330923766569957,41.7664929373,-87.5864608775
359,1.19962964680242,0.000330923683660944,41.90348607,-87.6433534936
364,1.10884958207016,0.000330923370500003,41.9002194932,-87.6429854676
365,0.67619055298813,0.000330923273899941,41.8993684392,-87.6484798752
366,1.4817935336861,0.00033092337889995,41.8416325396,-87.6574349533
367,0.962264344645053,0.000330923420200024,41.8306961125,-87.6559759116
368,0.758475735399946,0.000330923495150071,41.839208684,-87.6656098589
369,1.55393678395109,0.000330923293899943,41.8301046542,-87.6702983089
370,0.67430022030221,0.000330923734999988,41.8541842495,-87.6191537415
372,0.896152010093903,0.000330923421600016,41.900146,-87.702882
373,0.940143530503217,0.000330923536200012,41.8954653031,-87.7061278837
374,1.70833738028638,0.000330923583480525,41.8984176894,-87.6865960164
375,0.799612680823671,0.000330923276000039,41.889727,-87.70103
376,1.03623815876208,0.000330923488599977,41.8894918198,-87.6882193648
377,1.60221278790917,0.000330923454500032,41.884603285,-87.7063037436
378,1.05656796500024,0.000330923471300038,41.8844539566,-87.6962981368
381,1.38182309320883,0.000330923247000015,41.8797877089,-87.686112808
382,1.39780362605196,0.000330923728793953,41.8747488508,-87.6864452757
383,1.19495082340211,0.000330923033200037,41.8742906142,-87.6672456361
384,0.87252680468208,0.000330923553000018,41.8018316405,-87.645213904
385,0.902763331982835,0.000330923430099994,41.794982,-87.633124
386,1.26819920000974,0.000330923365422731,41.792929646,-87.6449900565
388,1.2369058771268,0.000330923243500036,41.7793811423,-87.6446208145
390,0.910999517896712,0.000330923515740045,41.7800796326,-87.6297463052
391,2.00636387897697,0.000330923513150005,41.7690617203,-87.6446135779
392,1.31420485023944,0.000330923725470056,41.7692930899,-87.6281959291
393,1.61873149853307,0.000330923250839943,41.7655080058,-87.616917925
394,1.86645256465614,0.000330923698650065,41.870816,-87.631246
395,1.27047105836156,0.000330923610768918,41.757120068,-87.5758393587
396,1.60067533083874,0.000330923458690013,41.758768,-87.56644
397,1.71010573404745,0.000330923315364995,41.7587458371,-87.5601147813
398,7.26945000281362,0.241308279899544,41.7578714483,-87.54938625
399,7.63566635550946,0.2182633473093,41.7621889604,-87.55927465
400,1.10104356706828,0.000330923379762926,41.765719037,-87.604959713
401,1.35806456341542,0.000330923545799999,41.842733,-87.635491
402,1.16787991992683,0.000330923675999961,41.838464,-87.635406
403,0.937117650620574,0.000330923382395931,41.8345298856,-87.6318229814
406,1.50961888097467,0.000330923591010057,41.8312742355,-87.6087991946
407,1.37892037001086,0.000330923525100002,41.823015238,-87.6265680185
408,0.920610200010512,0.000330923184900023,41.8176380893,-87.6435650276
409,0.927320555688577,0.000330923418999984,41.8162076786,-87.6348193497
410,1.46823525784408,0.000330923580480036,41.816658893,-87.6194124619
411,0.88441313136334,0.000330923426990037,41.8081339148,-87.6456165545
412,0.924220010210694,0.000330923680030071,41.8093177092,-87.633449288
413,1.29814729790324,0.000330923335009947,41.8140927105,-87.5970051479
414,0.648611536370595,0.000330923809084505,41.870257,-87.639474
415,1.63331506964663,0.000330923735670008,41.8022946509,-87.6180535802
416,1.61758645730297,0.000330923529400007,41.805772,-87.592464
417,2.02532300624226,0.000330923268500039,41.802406,-87.586924
418,2.22827672361697,0.000330923493499946,41.7993362626,-87.6009581145
419,2.37803601811195,0.000330923528719995,41.7994942937,-87.5864498959
420,1.20819481956045,0.00033092340506502,41.7943006205,-87.6014497734
421,0.96088556189797,0.000330923361700042,41.7934294566,-87.6158532619
422,0.657427941253195,0.000330923555387441,41.7915680106,-87.6078521774
423,0.80655431524686,0.000330923671739924,41.791478,-87.599861
424,1.28974095625237,0.00180599030070006,41.7917282095,-87.583945009
425,1.17132711263544,0.000330923554999973,41.7879428129,-87.5883151702
426,1.09342720110041,0.000330923666297056,41.7850971464,-87.6010727606
427,1.74244886104242,0.000330923693529939,41.7805990148,-87.606112388
428,0.951065979845982,0.000330923417095841,41.7804056457,-87.5914159893
429,1.62887843284554,0.000330923684680018,41.773720952,-87.60563486
430,1.4261574358924,0.000330923578540032,41.7800806366,-87.6159428567
431,1.64561671448481,0.000330923304200037,41.7841416932,-87.6133078304
432,2.26985885460506,0.000330923503299996,42.009074,-87.67419
433,1.32793819695959,0.000330923485188817,41.8735996746,-87.7048707493
434,0.938406863642591,0.000330923691799989,41.8665014832,-87.68469707
435,1.31386447354785,0.000330923588121923,41.8664927817,-87.7064961757
436,1.04520797410717,0.000330923473999989,41.866624,-87.694521
437,0.891426260138995,0.00033092348779995,41.86148,-87.693374
438,1.96280518186071,0.000330923313960008,41.8542043133,-87.7154058381
439,1.4640813310905,0.000330923410640005,41.8535336321,-87.7050730318
440,1.84819100561542,0.00033092346329,41.8498819465,-87.7170003853
441,1.93541657936094,0.000330923464227362,41.8481909449,-87.7054137458
442,1.94734328837463,0.000330923617000045,41.8491096918,-87.6951398068
443,2.11582949069384,0.000330923783365522,41.8445668489,-87.7159103081
444,1.45208963566402,0.000330924081400008,41.8444750137,-87.7020130128
445,1.32143384659298,0.000330924025479962,41.8440400313,-87.6952959227
446,0.797101871268462,0.000330923582499976,41.8415177081,-87.6851314409
447,2.57248640121242,0.000330923313393017,42.0079719229,-87.6655023944
448,1.19625644590791,0.000330923687299922,42.0045496219,-87.6806661451
449,1.97555047323134,0.000330923695910035,42.0044506293,-87.6724024047
450,1.69069534440422,0.000330923528999993,42.0020072639,-87.6897262325
451,1.96610820665548,0.000330923341079981,42.0010437798,-87.6611982433
452,1.70375556580233,0.000330923452287135,41.994161369,-87.689438282
453,1.79646396807277,0.000330923758329993,41.9992518219,-87.6713773393
454,3.17026276530886,0.000330923427670049,41.9947796884,-87.6602845349
455,1.64675477689762,0.00033092344811203,41.9902360287,-87.6933696402
456,1.32821380481904,0.000330923797129956,41.991178,-87.683593
457,1.62763689073804,0.000330923469505029,41.9908937497,-87.6695833982
458,3.30371624693629,0.000330923593220178,41.9897425114,-87.6601406209
459,10.4451012400815,0.313420690230392,41.9840366961,-87.6523104689
460,1.95210428456484,0.000330923350450041,41.983593,-87.669154
461,2.7026629537372,0.000330923544709982,41.9840446107,-87.6602738295
462,1.31142812490386,0.000330923262999994,41.9797702175,-87.6758147283
463,2.14340027232691,0.000330923362780067,41.9779966544,-87.6680471047
464,1.82756056314267,0.000330923455299947,41.9756148046,-87.6794590387
465,2.16866304989655,0.015837966500559,41.9716,-87.650154
466,1.65454391038085,0.000330923462240063,42.0121322774,-87.6829126443
467,1.26669942893097,0.000330923248106907,42.0085943972,-87.6904922389
468,1.86093700698191,0.000330923781377002,41.9836647089,-87.6964225611
469,1.20141522682888,0.000330923603700017,41.9803942348,-87.7161149615
470,1.43949565216983,0.000330923732450028,41.975672,-87.709261
471,1.23631903989471,0.000330923501040026,41.9756327252,-87.7014194389
472,1.57169695647532,0.000330923535699967,41.9749112968,-87.6925025594
474,2.08672508275497,0.000330922996529925,41.9683544936,-87.7118306675
475,2.06583842589915,0.000330923250694948,41.9687110686,-87.6961695698
476,2.06969605193601,0.00033092332627993,41.966686362,-87.7080519806
477,1.83239223933811,0.000330923271550043,41.9663175288,-87.7010826773
478,2.43451688710098,0.000330923099234992,41.9659001398,-87.6936384935
479,1.96179154733238,0.000330923568120034,41.9611540757,-87.7165690733
480,2.10694286159424,0.000330923780159975,41.961041,-87.705866
481,1.78558226843589,0.000330923524360038,41.961068,-87.695439
482,1.97380966023927,0.000330923857070009,41.9615259329,-87.6911650414
483,1.55736702911583,0.000330923644699999,41.953393,-87.732002
484,1.60624135406835,0.000330923539741068,41.9540048388,-87.7191281797
485,2.00350768080503,0.000330923786585058,41.9535861789,-87.7093107999
